"Date & Time","use [kWh]","gen [kWh]","Register 1 [kWh]","Register 2 [kWh]","Register 3 [kWh]","Register 4 [kWh]","Register 5 [kWh]","Register 6 [kWh]","Register 7 [kWh]","Register 8 [kWh]","Register 9 [kWh]","Register 10 [kWh]","Register 11 [kWh]","Register 12 [kWh]","Solar [kWh]"
2018-02-11 12:00:00,10629298.383731388,540073.690074167,1032376.675290000,636755.339542222,974868.613540833,1492358.109151111,754784.837059722,1240760.799782222,1020557.714280556,501949.032443611,657164.798980278,837366.322170278,844513.155865833,635842.985624722,540073.690074167
2018-02-10 12:00:00,10621353.432834999,540018.944759167,1031634.721012222,636320.650191111,974164.616473333,1491335.360981389,754220.812703056,1239892.473040555,1019745.036501944,501526.217038333,656624.718272222,836702.604880556,843854.396102222,635331.825638056,540018.944759167
2018-02-09 12:00:00,10615516.465510555,539950.586176667,1031099.103334722,636089.461814167,973677.205565833,1490542.069585000,753937.595484167,1239285.964534444,1019084.466592778,501226.884870278,656227.708781944,836133.583481667,843305.002399444,634907.419066111,539950.586176667
2018-02-08 12:00:00,10609757.350596389,539593.521705000,1030553.701410833,635843.107455555,973178.122038056,1489704.743684167,753635.993473889,1238685.381676389,1018477.615279444,500941.020843611,655880.799451389,835562.543058889,842777.533847778,634516.788376389,539593.521705000
2018-02-07 12:00:00,10603635.799085556,539202.153764444,1029935.198309722,635523.893276389,972587.747079444,1488903.013458889,753355.441397500,1238082.265377500,1017840.324694166,500628.412431944,655470.777241667,834986.687193055,842240.320723889,634081.717901389,539202.153764444
2018-02-06 12:00:00,10596494.146765277,539169.051331389,1029261.292230000,635161.640954722,971968.831058333,1487844.636593889,752746.357095833,1237189.828071389,1017191.923543333,500339.925133889,655057.690106111,834412.730294444,841699.610232500,633619.681450833,539169.051331389
2018-02-05 12:00:00,10590109.344829443,538937.272087500,1028678.943986667,634883.149616389,971436.017115278,1486900.590412778,752275.252770556,1236432.436642778,1016564.200351944,500099.228130833,654681.139390000,833831.376786944,841152.173590000,633174.836035278,538937.272087500
2018-02-04 12:00:00,10584751.690718055,538467.955974167,1028135.156252222,634660.590254444,970956.213512222,1486142.106916389,752023.246561667,1235845.333345278,1016032.583708889,499916.773512222,654349.592356944,833268.432579722,840655.273980556,632766.387737500,538467.955974167
2018-02-03 12:00:00,10575713.092260554,538255.998701111,1027511.094589722,634334.846498056,970386.098843333,1484861.298311389,751225.901428611,1234704.299775000,1015140.222650278,499346.959693333,653811.115834444,832443.165296667,839850.417532500,632097.671807222,538255.998701111
2018-02-02 12:00:00,10569225.139253333,537960.943215833,1026900.704955000,634070.564062222,969842.963139722,1483998.240504722,750935.035094167,1234029.789600833,1014442.142817500,499079.762808333,653380.077479722,831762.789135278,839215.696658333,631567.372997500,537960.943215833
2018-02-01 12:00:00,10563161.382546110,537567.856115833,1026348.243109167,633836.734252500,969347.087238611,1483135.816986389,750637.918977778,1233386.896250278,1013757.815022778,498837.633012778,652971.251253333,831155.112317222,838659.761509166,631087.112616111,537567.856115833
2018-01-31 12:00:00,10557511.581188610,537039.643148611,1025818.958180556,633627.235373611,968877.752976944,1482330.162593333,750378.509346111,1232780.014208333,1013123.615097500,498589.530760278,652596.575586389,830599.349327222,838128.653374722,630661.224363611,537039.643148611
2018-01-30 12:00:00,10551378.056539445,536505.745238611,1025261.167500278,633373.726330278,968365.964867778,1481511.977430278,750092.434347222,1232134.688116389,1012432.120619167,498282.029786111,652166.540901111,829993.593793056,837553.470299722,630210.342548055,536505.745238611
2018-01-29 12:00:00,10545789.323481388,535880.838219444,1024722.286636667,633147.644448889,967878.857961389,1480730.532140278,749818.142987778,1231527.678576944,1011833.422401111,498045.667135278,651764.141783611,829455.824693611,837059.245724722,629805.878991111,535880.838219444
2018-01-28 12:00:00,10538718.618253888,535280.671454722,1024133.072132500,632867.269552500,967338.731716667,1479621.334402778,749179.803693889,1230580.717727222,1011200.643927222,497700.515699722,651361.235525833,828862.121955833,836501.927260000,629371.244659722,535280.671454722
2018-01-27 12:00:00,10530215.643630555,534996.734607222,1023498.763528889,632532.431629444,966747.829160833,1478266.389447500,748292.012853611,1229396.399855555,1010490.868153333,497191.772907500,650854.840432778,828195.067311667,835852.564388611,628896.703960833,534996.734607222
2018-01-26 12:00:00,10521112.411890000,534931.589531111,1022816.158823333,632151.853676667,966105.346257222,1476750.313504167,747177.886915000,1227972.959140278,1009757.821492778,496733.152173055,650368.706280000,827590.615182222,835257.782146667,628429.816298611,534931.589531111
2018-01-25 12:00:00,10513249.623372498,534580.606414167,1022181.559015556,631824.748619722,965519.233208055,1475479.321190833,746370.540563333,1226857.279160278,1009039.192406111,496415.687391389,649919.284677222,826996.915575556,834684.026091944,627961.835472500,534580.606414167
2018-01-24 12:00:00,10505252.843809722,534000.446526944,1021474.629336667,631443.047625556,964857.739050833,1474293.427763611,745649.851540000,1225852.828030000,1008332.263918889,496076.404446944,649487.215475278,826307.250963611,834018.174192500,627460.011465833,534000.446526944
2018-01-23 12:00:00,10498386.788130277,533472.326552778,1020824.511967500,631128.254191667,964263.633418333,1473354.375902500,745230.923551389,1225086.371236944,1007617.355943333,495769.358908611,649041.585910278,825681.396897500,833412.377897778,626976.642304444,533472.326552778
2018-01-22 12:00:00,10492709.014896110,532855.185510556,1020281.582013333,630909.186152500,963783.183519167,1472561.061788055,744963.443921111,1224479.667969722,1006959.631832778,495509.116700000,648662.385655278,825141.024713055,832895.597509167,626563.133121944,532855.185510556
2018-01-21 12:00:00,10484844.469414723,532607.929611389,1019710.434041944,630634.208303611,963239.614107500,1471226.260019445,744124.547251667,1223312.460176667,1006242.228709444,495154.716317222,648246.416479722,824526.050312500,832319.211291944,626108.322403056,532607.929611389
2018-01-20 12:00:00,10477136.331906664,532421.810819444,1019115.354624444,630331.311686944,962680.658810278,1469931.417671944,743330.229582222,1222176.659010555,1005539.821000833,494779.736635556,647822.602169444,823958.289388056,831776.434629444,625693.816696944,532421.810819444
2018-01-19 12:00:00,10470040.319773889,532283.202125556,1018483.419715833,630018.325663333,962084.908531945,1468916.816500556,742844.796542500,1221346.179450833,1004859.877919167,494435.901964167,647386.688432500,823320.802705000,831151.978530555,625190.623817500,532283.202125556
2018-01-18 12:00:00,10462358.163254999,532085.306366944,1017729.779699722,629554.921116944,961351.573799444,1467950.511531111,742427.679761389,1220575.889753889,1004150.912580556,494017.874720833,646922.797568333,822608.857369722,830457.602660000,624609.762693056,532085.306366944
2018-01-17 12:00:00,10455930.390924722,531790.457195000,1017049.296990278,629229.569811667,960712.548297222,1467166.908776944,742148.591241944,1219985.596326389,1003471.805810556,493705.039021389,646449.604847500,822011.927751667,829884.686078056,624114.815971111,531790.457195000
2018-01-16 12:00:00,10449570.702582222,531662.711694167,1016355.961770000,628862.144442778,960035.342325833,1466352.082512778,741832.067238055,1219320.399628333,1002857.740137500,493392.964320555,645994.566257222,821481.630198056,829396.719906667,623689.083844444,531662.711694167
2018-01-15 12:00:00,10443962.525173055,531562.161711667,1015786.560016667,628629.096186944,959506.695948611,1465587.441230555,741580.077835556,1218717.377021944,1002244.079949722,493133.729652778,645579.062066111,820971.235935833,828942.842808333,623284.326520000,531562.161711667
2018-01-14 12:00:00,10437353.199127498,531257.046478889,1015158.384655833,628322.124523333,958919.382960278,1464686.792022222,741197.780658889,1218030.339364167,1001558.136878055,492723.225873611,645169.728707778,820376.830473889,828394.631444167,622815.841565278,531257.046478889
2018-01-13 12:00:00,10430066.364816666,530910.786534167,1014449.170228611,627894.404349444,958255.110137222,1463738.873114444,740758.886517778,1217269.214888056,1000755.616212778,492288.184757500,644714.714077778,819791.293198333,827817.694395555,622333.202939167,530910.786534167
2018-01-12 12:00:00,10422968.914068055,530561.703817500,1013762.321755000,627483.990100000,957606.151895833,1462813.863013333,740313.173121667,1216530.062820833,1000032.226682778,491831.834031389,644263.000808611,819198.990512778,827258.574814445,621874.724511389,530561.703817500
2018-01-11 12:00:00,10415674.778183889,530325.083553889,1013123.950865278,627122.387147778,957018.201471389,1461728.687169444,739664.032188611,1215557.488485278,999326.654055833,491536.872870278,643846.505868056,818620.327383611,826702.022917778,621427.647760556,530325.083553889
2018-01-10 12:00:00,10408710.041212499,530109.443696944,1012470.577425833,626787.392136667,956412.281664722,1460736.499438333,739158.188103889,1214721.192596944,998621.547678889,491236.609130833,643413.389930000,818051.769253055,826137.926561111,620962.667292222,530109.443696944
2018-01-09 12:00:00,10402134.216358888,529857.257808889,1011853.281321389,626475.364273889,955860.397395555,1459775.937462500,738673.982482222,1213883.904852500,997973.838288056,490979.444365833,643013.425880833,817522.404890833,825601.382293611,620520.852851667,529857.257808889
2018-01-08 12:00:00,10396723.394807221,529525.388919167,1011317.646624444,626259.982995278,955390.696531667,1458976.876140555,738383.565210833,1213258.775190833,997382.310352778,490773.382544444,642667.010876111,817025.044536944,825147.688108055,620140.415695278,529525.388919167
2018-01-07 12:00:00,10389680.932984443,529432.014261944,1010734.488910833,625971.346156389,954863.128432222,1457863.645855000,737744.104051111,1212332.049614722,996780.526885833,490348.745943333,642286.326056389,816446.849362500,824584.762590000,619724.959126111,529432.014261944
2018-01-06 12:00:00,10382488.512116387,529333.903356389,1010129.667300556,625687.756351667,954315.271966944,1456720.668328611,737111.204975556,1211372.613029444,996138.885640278,489931.989836389,641868.076080833,815850.586155833,824045.701018056,619316.091432222,529333.903356389
2018-01-05 12:00:00,10376224.481119445,529034.880849167,1009570.457274444,625436.372761944,953814.846186111,1455795.960046111,736689.086015556,1210634.202631944,995495.948758611,489596.441329722,641460.691409722,815290.377061111,823537.461276667,618902.636367500,529034.880849167
2018-01-04 12:00:00,10370670.930154723,528860.404496667,1009045.150380278,625217.652303333,953340.293587222,1454993.284950556,736382.804806666,1210006.556520000,994907.266180833,489377.519185278,641088.386017778,814754.490573056,823060.939433333,618496.586216389,528860.404496667
2018-01-03 12:00:00,10365051.175981387,528520.730884444,1008528.443551111,625064.524506667,952868.743605833,1454207.549736111,736091.922796944,1209383.529220000,994245.285235278,489070.569797778,640642.615142222,814241.981736389,822604.163608611,618101.847044444,528520.730884444
2018-01-02 12:00:00,10358893.612731388,528420.888188889,1007899.749497222,624802.638216111,952275.952378333,1453391.819201389,735755.076683055,1208710.455715833,993620.280568889,488737.386368333,640198.361366944,813689.978503889,822128.378634444,617683.535596944,528420.888188889
2018-01-01 12:00:00,10353218.209450276,528351.731013056,1007374.606980556,624619.946454444,951799.965470000,1452575.662953889,735413.259338333,1208050.504991667,992999.726664722,488449.373832778,639756.409046944,813194.441282778,821683.328105556,617300.984328611,528351.731013056
2017-12-31 12:00:00,10347668.355169998,528305.687474444,1006888.609081389,624450.367759444,951363.771923333,1451789.366618333,735108.051614444,1207401.248004444,992382.248990278,488132.025428889,639290.118406667,812708.301486389,821228.122359722,616926.123496667,528305.687474444
