"Date & Time","use [kW]","gen [kW]","Register 1 [kW]","Register 2 [kW]","Register 3 [kW]","Register 4 [kW]","Register 5 [kW]","Register 6 [kW]","Register 7 [kW]","Register 8 [kW]","Register 9 [kW]","Register 10 [kW]","Register 11 [kW]","Register 12 [kW]","Solar [kW]"
2019-03-29 01:55:00,185.757436667,-1.535170000,19.200720000,4.923670000,15.830050000,28.964986667,5.124623333,19.561290000,22.333483333,8.191720000,13.214363333,19.097556667,18.147260000,11.167713333,-1.535170000
2019-03-29 01:50:00,187.792673333,-1.539803333,18.032730000,3.815126667,14.893783333,28.854493333,4.647056667,19.658810000,22.421533333,8.271086667,13.224600000,20.970400000,20.009256667,12.993796667,-1.539803333
2019-03-29 01:45:00,196.374483333,-1.537173333,18.305160000,3.702256667,14.804286667,28.987576667,4.803960000,19.573800000,22.200853333,8.138020000,13.204143333,25.009813333,22.413440000,15.231173333,-1.537173333
2019-03-29 01:40:00,203.271766667,-1.532386667,21.140113333,7.857756667,18.546906667,28.817640000,4.723850000,19.569203333,23.177136667,9.459393333,13.219573333,22.991146667,20.674653333,13.094393333,-1.532386667
2019-03-29 01:35:00,196.930420000,-1.532490000,18.013493333,4.555513333,15.516103333,30.088786667,5.511880000,19.933346667,23.410573333,9.765466667,13.177906667,21.596996667,23.734720000,11.625633333,-1.532490000
2019-03-29 01:30:00,197.360936667,-1.541193333,17.218163333,3.612660000,14.604446667,30.238673333,5.789943333,19.961280000,23.209483333,9.559080000,13.182653333,22.599853333,24.053223333,13.331476667,-1.541193333
2019-03-29 01:25:00,192.625100000,-1.539640000,17.397536667,4.125006667,14.504856667,29.973350000,5.442390000,19.827400000,23.238410000,9.655873333,13.164073333,21.230683333,20.500100000,13.565420000,-1.539640000
2019-03-29 01:20:00,194.615513333,-1.542326667,17.382516667,3.694446667,14.627070000,29.911616667,5.054750000,19.777913333,23.527023333,9.518250000,13.148703333,22.331990000,21.251466667,14.389766667,-1.542326667
2019-03-29 01:15:00,195.538083333,-1.548803333,16.727783333,3.353943333,14.398056667,30.252516667,5.499393333,19.798263333,23.569403333,9.373933333,13.282066667,23.111476667,21.631610000,14.539636667,-1.548803333
2019-03-29 01:10:00,191.128733333,-1.703900000,16.710953333,3.475256667,14.461296667,30.298363333,5.655133333,20.294643333,22.989813333,8.796503333,13.294996667,21.591576667,20.228393333,13.331803333,-1.703900000
2019-03-29 01:05:00,188.835606667,-1.706666667,17.248966667,3.493963333,14.455906667,28.901943333,5.164183333,19.583986667,22.688363333,8.515030000,13.293180000,21.329363333,20.702526667,13.458193333,-1.706666667
2019-03-29 01:00:00,189.246950000,-1.708143333,17.929196667,4.007156667,14.699546667,28.644713333,5.433483333,19.451590000,22.519173333,8.379706667,13.284310000,21.300870000,20.099776667,13.497426667,-1.708143333
2019-03-29 00:55:00,183.011933333,-1.703996667,18.064776667,3.891846667,14.683656667,28.569736667,5.368660000,19.484113333,22.583283333,8.471086667,13.292426667,19.131113333,18.157580000,11.313653333,-1.703996667
2019-03-29 00:50:00,200.284626667,-1.697580000,21.469726667,8.241356667,18.631643333,28.497216667,4.856096667,19.344696667,23.102973333,9.040106667,13.789016667,20.750096667,19.708313333,12.853383333,-1.697580000
2019-03-29 00:45:00,194.151776667,-1.693803333,20.303780000,5.974426667,16.314053333,28.372263333,4.876843333,19.251136667,22.435826667,8.389593333,13.247030000,21.382593333,20.258730000,13.345500000,-1.693803333
2019-03-29 00:40:00,193.472646667,-1.700326667,19.499743333,4.409603333,15.229783333,28.098493333,4.759826667,19.198820000,22.507556667,8.478230000,13.226626667,22.426900000,21.378930000,14.258133333,-1.700326667
2019-03-29 00:35:00,190.287613333,-1.704080000,19.734766667,4.930620000,15.121490000,28.219776667,5.141860000,19.165996667,22.495376667,8.479400000,13.235216667,21.619510000,19.971716667,12.171883333,-1.704080000
2019-03-29 00:30:00,193.189303333,-1.705830000,19.916873333,5.566476667,15.753036667,28.389846667,5.578663333,19.221353333,22.381500000,8.373456667,13.219470000,21.360896667,21.184920000,12.242810000,-1.705830000
2019-03-29 00:25:00,201.346036667,-1.701096667,19.520576667,5.045316667,15.315823333,28.491483333,5.864120000,19.854510000,23.117800000,9.146590000,13.265400000,23.377936667,24.194890000,14.151590000,-1.701096667
2019-03-29 00:20:00,196.868166667,-1.697776667,18.911096667,4.771243333,14.881583333,29.475306667,5.197890000,19.689716667,23.504036667,9.492403333,13.278203333,22.974566667,21.085083333,13.607036667,-1.697776667
2019-03-29 00:15:00,202.248016667,-1.693026667,19.791130000,4.975806667,15.124283333,30.328073333,4.782260000,20.101696667,23.817776667,9.324866667,13.504980000,23.563770000,21.744593333,15.188780000,-1.693026667
2019-03-29 00:10:00,198.235290000,-1.695256667,19.570710000,5.253830000,15.109536667,31.082343333,5.586353333,20.605996667,23.912226667,9.445933333,13.482003333,21.304703333,19.895126667,12.986526667,-1.695256667
2019-03-29 00:05:00,204.436350000,-1.692990000,20.488400000,6.362966667,16.963750000,30.900866667,5.434903333,20.153716667,23.875280000,9.404123333,13.466823333,22.114916667,20.912843333,14.357760000,-1.692990000
2019-03-29 00:00:00,204.006820000,-1.689213333,20.494733333,7.366053333,18.587310000,30.570523333,5.444956667,20.052603333,23.705123333,9.342503333,13.392046667,21.291076667,20.208756667,13.551133333,-1.689213333
2019-03-28 23:55:00,189.590696667,-1.682180000,17.983416667,4.113216667,15.270616667,30.576050000,5.535606667,20.039340000,23.393943333,9.032243333,13.316976667,19.752276667,18.687400000,11.889610000,-1.682180000
