Date & Time,use [kW],gen [kW],Register 1 [kW],Register 2 [kW],Register 3 [kW],Register 4 [kW],Register 5 [kW],Register 6 [kW],Register 7 [kW],Register 8 [kW],Register 9 [kW],Register 10 [kW],Register 11 [kW],Register 12 [kW],Solar [kW],,,,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
9/3/2018 13:00,367.070071,17.00088213,47.95273074,39.81679164,48.64180876,50.74009998,30.213891,42.81594133,24.09892478,10.86394723,16.6640558,21.68964265,19.11023499,14.46200213,17.00088213,,,,,,,,,,,,,,,
9/2/2018 13:00,358.3858848,17.20485095,48.27307522,40.90248975,49.04730015,47.48534645,27.21959358,39.47344601,24.24577839,10.67504163,16.78973155,21.21946747,19.03434579,14.0202688,17.20485095,,,,,,,,,,,,,,,
9/1/2018 13:00,479.9386135,29.22248544,47.27892258,38.70440765,47.40340138,51.89031795,31.46260662,43.7869197,59.20687493,46.10280979,49.92631218,25.51439782,22.66587788,15.99576501,29.22248544,,,,,,,,,,,,,,,
8/31/2018 13:00,406.5857762,25.2735447,50.30373074,42.74215173,51.00974337,49.78828469,29.15195666,42.23697491,35.85866906,20.39969475,25.54381978,23.25393107,21.35891097,14.9379085,25.2735447,,,,,,,,,,,,,,,
8/30/2018 13:00,393.5064377,28.36744403,53.68727257,47.02735594,54.78522031,50.45143133,30.62771429,43.01888081,26.94334182,11.2545977,17.22475337,22.52989252,20.69140916,15.26456792,28.36744403,,,,,,,,,,,,,,,
8/29/2018 13:00,397.0773931,26.49957589,53.56761521,46.58605499,54.85573905,52.73333803,32.7277206,45.11223757,25.28164494,10.85355249,16.74867449,23.53838798,20.15162103,14.9208067,26.49957589,,,,,,,,,,,,,,,
8/28/2018 13:00,385.0110968,29.77151647,51.63868918,44.62984287,52.79211751,50.5465706,29.41542027,41.9691227,25.26645949,11.14190939,17.05865742,24.06096888,20.78613482,15.70520373,29.77151647,,,,,,,,,,,,,,,
8/27/2018 13:00,377.1004219,28.67448122,51.57886155,45.2637787,53.58222377,48.33218509,27.39542653,39.98714438,25.13291109,10.72798321,16.94148751,22.61221301,20.33100178,15.2152053,28.67448122,,,,,,,,,,,,,,,
8/26/2018 13:00,487.1712111,29.52964057,43.95831865,34.7156159,44.20638639,54.69659243,33.30103715,44.56213412,60.48923279,51.50449837,53.77949076,25.38233197,23.42222622,17.1533464,29.52964057,,,,,,,,,,,,,,,
8/25/2018 13:00,534.0606654,28.27785802,41.82598122,32.58029255,41.76075087,54.89839456,32.44793125,44.14829914,76.52623134,70.39217524,70.26742729,26.03304861,25.11888272,18.06125063,28.27785802,,,,,,,,,,,,,,,
8/24/2018 13:00,511.7466517,30.30545619,44.70018609,35.68738104,45.07417379,53.32339203,32.51112771,44.60802918,67.70331618,57.6686395,59.27116784,26.44360103,25.93372773,18.82190961,30.30545619,,,,,,,,,,,,,,,
8/23/2018 13:00,487.3303872,28.94375808,43.77299471,34.22381671,43.92184815,51.90166586,31.98816898,44.32587591,62.67803017,51.92785765,53.89318461,25.28092551,24.6635914,18.7524275,28.94375808,,,,,,,,,,,,,,,
8/22/2018 13:00,478.4622005,29.3204701,44.99153543,34.95350405,44.27016286,51.26410411,31.48828502,43.52122938,61.61908401,47.49012448,52.16586219,24.20733851,24.66896513,17.82200534,29.3204701,,,,,,,,,,,,,,,
8/21/2018 13:00,457.5224067,29.42251502,50.55145016,41.09701373,49.83729279,52.01053163,32.47014019,45.16016928,49.11163318,35.33641987,40.90015782,22.93498233,22.07699322,16.03562255,29.42251502,,,,,,,,,,,,,,,
8/20/2018 13:00,405.7184631,26.75992662,55.68359221,48.11580482,55.85129,51.60527494,31.33207403,44.07952225,26.9619999,12.22042296,17.56493683,24.25400819,21.68925765,16.36027933,26.75992662,,,,,,,,,,,,,,,
8/19/2018 13:00,495.8962089,28.33337688,45.23762188,35.22200251,43.93341373,51.44170471,30.15966608,41.8922263,66.2331491,55.59162573,60.28547669,25.36864191,23.43374294,17.09693737,28.33337688,,,,,,,,,,,,,,,
8/18/2018 13:00,489.1429717,29.52456148,40.10927948,29.84026086,39.15255133,48.52672021,27.05203265,38.59875552,72.31222388,61.78539914,63.87160291,25.02492502,25.1111856,17.75803508,29.52456148,,,,,,,,,,,,,,,
8/17/2018 13:00,484.5793208,30.60817661,36.27620464,25.54128732,34.85699066,45.25678014,24.15464756,35.69830418,79.05731109,66.25324005,71.06966583,24.55983983,23.78145854,18.07359101,30.60817661,,,,,,,,,,,,,,,
8/16/2018 13:00,491.3072797,28.73276757,45.45479347,35.75796919,44.56773821,52.27153454,32.64294122,44.82667185,62.1412362,52.0500439,54.16659404,25.28203201,24.37455579,17.77116925,28.73276757,,,,,,,,,,,,,,,
8/15/2018 13:00,448.0845144,28.6445331,56.54296039,48.35095554,56.60126461,53.29828928,33.0733027,44.87621221,37.91962456,24.52166493,28.78316543,23.80401986,23.46875289,16.84430203,28.6445331,,,,,,,,,,,,,,,
8/14/2018 13:00,414.1850546,25.70114767,58.5266889,51.89465911,58.87954769,52.78487388,32.7784196,45.55921388,25.77693186,11.78582389,16.88167194,22.6503249,21.19146536,15.47543359,25.70114767,,,,,,,,,,,,,,,
8/13/2018 13:00,381.3566695,27.7184774,53.10506556,46.27953144,53.36988286,48.96730163,28.83871928,41.03140713,24.4222408,10.87730726,16.75660549,21.9429035,20.21164728,15.55405732,27.7184774,,,,,,,,,,,,,,,
8/12/2018 13:00,472.2586228,15.3145186,43.68578453,34.65877433,43.14219999,47.34293929,26.31729936,38.99420341,62.18102516,52.3455114,53.88073596,26.77940154,24.38973627,18.54101155,15.3145186,,,,,,,,,,,,,,,
8/11/2018 13:00,556.3993756,16.96141434,36.99384294,26.12807316,35.56253563,50.14590057,30.31435341,41.39945703,88.08797258,84.58265347,82.59010446,30.5666856,29.26633526,20.76146147,16.96141434,,,,,,,,,,,,,,,
8/10/2018 13:00,562.1262225,23.57235016,37.06574193,26.41654943,35.65623876,50.48575757,30.62395568,40.29812048,88.07165468,84.49114502,82.96452905,33.01794186,30.94947373,22.08511427,23.57235016,,,,,,,,,,,,,,,
8/9/2018 13:00,552.6994683,24.61082916,38.88688095,28.08838813,37.50977082,49.12642111,29.16930138,40.45603719,86.84704507,79.48332494,80.60532943,30.90913293,29.4782809,22.13955545,24.61082916,,,,,,,,,,,,,,,
8/8/2018 13:00,378.6024864,29.06627374,34.96430119,22.3286511,32.53357847,39.37834953,18.67649715,30.66140236,52.58801777,38.72466998,44.64495627,23.16445418,23.44518208,17.49242637,29.06627374,,,,,,,,,,,,,,,
8/7/2018 13:00,312.1240881,26.68319346,37.31571838,25.73934895,35.45509182,38.22345376,17.58886905,29.98963213,30.246626,13.45730742,18.81493734,24.15749807,23.46341146,17.67219376,26.68319346,,,,,,,,,,,,,,,
8/6/2018 13:00,311.3747876,29.59336216,27.26522009,13.70059575,24.29745189,34.46546075,13.7150709,25.80568972,45.12988343,28.76719044,34.12625207,23.2140852,23.67738976,17.21049756,29.59336216,,,,,,,,,,,,,,,
8/5/2018 13:00,346.9480995,29.22524794,31.41645675,18.77288754,29.38903238,37.48743304,16.18975111,28.39045064,47.12530727,34.34240468,38.98883958,23.20858705,24.1415498,17.49539963,29.22524794,,,,,,,,,,,,,,,
8/4/2018 13:00,308.0181341,24.94108177,24.22865991,10.84113313,21.94303168,36.37853289,14.39381801,26.93799444,43.14736757,28.40850098,32.05723365,25.38680203,25.53242313,18.76263674,24.94108177,,,,,,,,,,,,,,,
8/3/2018 13:00,435.7876764,33.52954414,30.18527859,17.60760983,28.32037285,40.43456112,19.65825517,30.14025009,71.75796919,60.98739735,62.26544501,27.22754051,27.2513846,19.95161206,33.52954414,,,,,,,,,,,,,,,
8/2/2018 13:00,449.4420012,34.41492509,36.60718194,23.28052536,34.43354234,42.98422748,20.94715343,32.02040794,68.38040409,56.69359705,59.86514141,27.00689442,27.90209164,19.3208341,34.41492509,,,,,,,,,,,,,,,
8/1/2018 13:00,430.6596141,36.1305677,37.1750316,25.31259756,36.07077197,42.50580091,22.10172197,32.8685495,61.40421661,47.62135585,53.14345144,25.09098254,27.27961832,20.08551587,36.1305677,,,,,,,,,,,,,,,
7/31/2018 13:00,429.5139767,27.09393061,28.01781069,14.57805479,25.62712772,41.06688293,19.72689909,31.88104905,74.10816551,60.44312384,66.58790752,24.98528376,24.14739049,18.34428127,27.09393061,,,,,,,,,,,,,,,
7/30/2018 13:00,285.7399495,30.07014925,26.72385883,13.31000314,24.19661463,35.15135998,12.91528044,24.99483624,36.42572946,20.61218135,26.28783767,23.79102413,23.7551888,17.57603485,30.07014925,,,,,,,,,,,,,,,
7/29/2018 13:00,363.4472598,34.73174934,25.60699257,11.88912837,22.9183935,39.1788961,17.26184668,27.3991062,58.69456109,44.29116205,47.88893912,24.34935725,25.20389424,18.76498267,34.73174934,,,,,,,,,,,,,,,
7/28/2018 13:00,493.5538191,36.55434218,34.25895633,22.95759885,32.30985546,45.74508998,23.79715691,34.62434994,81.74923683,70.53537273,73.55646065,27.48077936,26.6939786,19.84498348,36.55434218,,,,,,,,,,,,,,,
7/27/2018 13:00,423.1484133,36.8683022,26.97164545,14.27245703,24.27779639,40.99459885,18.77917866,30.70592404,72.55015662,59.30901067,63.87616352,26.2347531,25.36613788,19.81059108,36.8683022,,,,,,,,,,,,,,,
7/26/2018 13:00,385.2779205,34.81076982,32.68773181,20.2293281,31.06933448,42.58773766,20.99020309,32.36835516,52.50760322,38.31117384,42.68094457,26.37955691,26.09227329,19.37367837,34.81076982,,,,,,,,,,,,,,,
7/25/2018 13:00,454.0272696,34.06926399,31.6020688,18.98874247,29.11511277,40.69793829,18.53712508,28.97454385,75.59954104,67.17499237,70.78063972,26.99452278,26.84144238,18.72060009,34.06926399,,,,,,,,,,,,,,,
7/24/2018 13:00,421.2305403,33.67603667,27.2950058,14.25667789,24.68869616,39.35951965,16.87055038,27.88492522,72.55105385,62.04005076,65.74953734,25.93068873,26.41135427,18.1924802,33.67603667,,,,,,,,,,,,,,,
7/23/2018 13:00,408.7838605,35.46308954,35.56638267,24.08461504,34.6519361,39.04643671,16.47293581,28.73870617,57.89451644,49.49537336,51.44768836,26.8222363,26.11671994,18.4463136,35.46308954,,,,,,,,,,,,,,,
7/22/2018 13:00,481.3107679,34.86925017,42.88652321,32.73322531,42.90733505,41.36205771,19.47537339,30.84310388,71.71667357,63.03701409,63.8455164,26.61964552,26.43078457,19.45351519,34.86925017,,,,,,,,,,,,,,,
7/21/2018 13:00,452.3089191,36.36549865,32.10921678,20.16633319,30.71445264,38.11987664,16.74205576,28.21833212,77.99668426,69.75794133,70.82864738,24.17287723,25.33235223,18.15014951,36.36549865,,,,,,,,,,,,,,,
7/20/2018 13:00,489.4147555,37.12686601,29.68100485,16.89344662,27.75585407,39.99045655,18.80784785,30.3048917,87.11358616,79.00898716,81.28988083,27.4117839,29.52004887,21.6369669,37.12686601,,,,,,,,,,,,,,,
7/19/2018 13:00,358.0186496,37.33748365,30.2409483,16.9560941,27.67273367,36.54231896,15.16171819,27.87772385,51.79995564,38.27931475,44.18098277,24.0406835,25.84687457,19.41930134,37.33748365,,,,,,,,,,,,,,,
7/18/2018 13:00,269.6260012,36.96974175,31.06665,18.35537443,29.00379776,34.61546282,12.82054236,24.44033781,27.65296612,12.18683193,18.09161304,22.31259781,22.07716376,17.00266332,36.96974175,,,,,,,,,,,,,,,
7/17/2018 13:00,264.9646842,37.68911482,30.61027414,18.46245434,28.38497308,34.07993548,11.64006049,23.74633837,27.42887335,12.98262626,18.91954243,21.92408072,20.99829721,15.78722835,37.68911482,,,,,,,,,,,,,,,
7/16/2018 13:00,297.5901467,36.58980671,38.5601708,28.03205821,37.88812425,35.6556034,13.17647811,26.60091218,27.27053627,12.82468845,18.91082907,21.96527016,20.41157418,16.29390163,36.58980671,,,,,,,,,,,,,,,
7/15/2018 13:00,432.6874661,34.57388912,36.29238991,25.3905896,35.22389751,41.09078988,19.71856962,31.289328,63.30286909,52.77468879,54.32259565,27.06037662,25.89759869,20.32377277,34.57388912,,,,,,,,,,,,,,,
7/14/2018 13:00,552.835016,34.22868631,30.20281197,17.76024508,28.65726201,46.35857914,24.61092498,35.99647647,98.3003513,94.02035368,92.14272848,30.96191723,30.83423061,22.98913506,34.22868631,,,,,,,,,,,,,,,
7/13/2018 13:00,546.6444993,37.17076439,30.66592277,17.93576451,28.84730071,45.5494483,23.2539138,34.33151705,94.82946961,91.45901896,89.69669919,35.16090059,31.35482617,23.5597177,37.17076439,,,,,,,,,,,,,,,
7/12/2018 13:00,499.5986097,37.86003874,29.25644291,16.70178899,27.5082711,41.99683243,20.51370058,31.64666252,87.42868157,78.8936198,80.09670352,32.91751189,29.59916588,23.03922848,37.86003874,,,,,,,,,,,,,,,
7/11/2018 13:00,395.0209637,37.52879884,30.36291758,17.07446335,28.17913052,41.91760164,20.82841464,33.13582642,60.23992374,45.63624961,50.16235264,24.82026965,23.86483972,18.79897417,37.52879884,,,,,,,,,,,,,,,
7/10/2018 13:00,346.2973025,37.08726968,35.87322419,23.70350215,33.91188499,39.31530792,18.31143637,31.52856357,42.23334836,25.76169321,30.45251078,24.24401159,23.06255443,17.89926492,37.08726968,,,,,,,,,,,,,,,
7/9/2018 13:00,331.7793362,16.41424201,42.17778882,31.8296231,41.32532397,40.33325081,19.22220029,32.07146925,29.27165825,15.54832904,19.6657247,22.74871696,20.92329995,16.66195109,16.41424201,,,,,,,,,,,,,,,
7/8/2018 13:00,289.328627,24.58783124,35.13717512,23.75246367,33.69156991,34.61400325,13.7185453,26.6579759,27.49248032,12.41509419,18.03059656,23.2645866,22.92982516,17.62431098,24.58783124,,,,,,,,,,,,,,,
7/7/2018 13:00,494.0147698,29.81171149,39.47704068,28.34157439,38.25917129,40.85327751,20.36258568,33.35428068,80.91426399,66.3553814,71.62962519,26.34707872,27.44842944,20.67206087,29.81171149,,,,,,,,,,,,,,,
7/6/2018 13:00,412.1743772,29.86084169,43.1003894,31.36541175,41.47094939,37.83953984,16.51700397,29.41888847,56.3500653,41.23566559,46.34054682,25.88278726,24.49285104,18.16027835,29.86084169,,,,,,,,,,,,,,,
7/5/2018 13:00,365.883319,34.89289892,39.16966873,27.46879147,37.91942197,37.18649583,15.6057228,29.00219085,46.69111839,32.11274622,38.01397243,22.74685508,22.65417461,17.31216063,34.89289892,,,,,,,,,,,,,,,
7/4/2018 13:00,286.4701828,15.41309913,35.91541685,24.29082318,34.90870004,33.86229704,11.27320794,24.60034708,27.33064296,12.54681911,18.55654638,23.41815116,22.2553078,17.51192328,15.41309913,,,,,,,,,,,,,,,
7/3/2018 13:00,241.6553461,35.82561433,29.0742825,16.31762848,27.09761331,30.25456911,7.832491956,20.67304697,23.87859535,9.909635903,16.24797828,22.29954045,21.7357638,16.33420002,35.82561433,,,,,,,,,,,,,,,
7/2/2018 13:00,319.8284038,38.01574081,40.19178578,29.79491997,39.95838961,37.82673494,16.21117916,29.21847788,29.46554376,15.87764734,19.79201944,22.36537623,22.35865237,16.76767728,38.01574081,,,,,,,,,,,,,,,
7/1/2018 13:00,305.2916436,37.80160141,37.43011277,25.56845697,35.96464953,36.17724492,14.85236086,28.30686793,28.75305352,12.89597668,18.9614066,24.71383435,23.51022826,18.15745119,37.80160141,,,,,,,,,,,,,,,
6/30/2018 13:00,417.4036161,36.38790083,28.04870395,15.0368002,26.00049556,40.74738686,19.01177478,32.10388328,69.07305048,56.72725487,61.13333535,25.24790019,25.48278399,18.79024662,36.38790083,,,,,,,,,,,,,,,
6/29/2018 13:00,405.9073072,34.90566566,27.85762675,15.47573784,26.14910633,39.52621002,17.90903725,30.12557144,65.62008444,52.8457463,58.57454131,25.05538923,27.11562252,19.65263376,34.90566566,,,,,,,,,,,,,,,
6/28/2018 13:00,291.2748974,34.89129801,27.98511901,15.55056613,26.34689464,34.8540349,12.90905139,26.15525642,36.85398444,20.76321406,26.70599814,22.80283823,22.91010997,17.4378301,34.89129801,,,,,,,,,,,,,,,
6/27/2018 13:00,281.8388281,37.82981601,31.08056616,19.01088162,29.41665166,33.99654725,12.57932466,25.66362434,31.09062176,15.14545696,21.1092634,22.74432245,22.47264208,17.5289258,37.82981601,,,,,,,,,,,,,,,
6/26/2018 13:00,378.6117972,36.72418294,29.77637366,17.79928193,28.83408645,38.88130456,17.8782511,30.80591147,56.52502027,45.11914736,47.48428873,23.84657233,23.8548455,17.80671385,36.72418294,,,,,,,,,,,,,,,
6/25/2018 13:00,434.0955841,32.81685921,28.49657631,16.2912166,27.08487659,39.98675447,18.75695714,30.7894908,73.61341749,64.42874884,67.06344579,24.79996983,24.40064317,18.38348713,32.81685921,,,,,,,,,,,,,,,
6/24/2018 13:00,390.8258019,34.85235279,37.56901951,26.14841499,36.02797694,40.42329357,18.91647796,30.23103029,51.88226713,38.50920186,42.48229027,25.24727656,24.97598568,18.41256713,34.85235279,,,,,,,,,,,,,,,
